SITE ID II,SITEID,SITENAME,LONG,LAT,AREA,Sales Area,PRB 1,PRB 2,PRB 3,MAX PRB,EUT 1,EUT 2,EUT 3,MIN EUT
14MKD118MACRO,14MKD118,SENDANGSONO_MKD_MT,110.232399,-7.60666,CENTRAL JAVA,MAGELANG,  85.66 ,  85.19 ,  51.26 ,  85.66 ,  3.95 ,  3.83 ,  14.39 ,  3.83 
14BYL122MACRO,14BYL122,SENDEN_SELO_BYL_TB,110.496429,-7.48786,CENTRAL JAVA,SOLO INNER,  76.69 ,  99.27 ,  94.41 ,  99.27 ,  4.64 ,  0.91 ,  2.21 ,  0.91 
14BAG011MACRO,14BAG011,SENGON_BAG,109.837997,-6.95624,CENTRAL JAVA,PEKALONGAN,  36.10 ,  24.09 ,  82.14 ,  82.14 ,  24.74 ,  19.15 ,  5.47 ,  5.47 
14KLT066MACRO,14KLT066,SENGON_KLT,110.530998,-7.760861,CENTRAL JAVA,SOLO INNER,  87.29 ,  87.56 ,  74.98 ,  87.56 ,  3.02 ,  1.87 ,  6.71 ,  1.87 
15WAT003MACRO,15WAT003,SENTOLO,110.218002,-7.836889,CENTRAL JAVA,YOGYAKARTA 2,  90.25 ,  99.36 ,  92.78 ,  99.36 ,  5.82 ,  1.43 ,  3.35 ,  1.43 
14BAG057MACRO,14BAG057,SENTUL_TB,110.007004,-6.9876,CENTRAL JAVA,PEKALONGAN,  43.81 ,  54.50 ,  68.50 ,  68.50 ,  24.15 ,  5.48 ,  12.39 ,  5.48 
14BYL079MACRO,14BYL079,SEPET_MANGGIS_BYL_MT,110.623917,-7.57275,CENTRAL JAVA,SOLO INNER,  72.35 ,  41.72 ,  31.36 ,  72.35 ,  9.68 ,  22.72 ,  38.06 ,  9.68 
14KLT005MACRO,14KLT005,SERENAN,110.773003,-7.673666,CENTRAL JAVA,SOLO INNER,  94.26 ,  90.52 ,  91.67 ,  94.26 ,  0.82 ,  0.74 ,  0.43 ,  0.43 
14SMG475MACRO,14SMG475,SERIMPI_RAYA_SMG_PL,110.404617,-7.09998,CENTRAL JAVA,SEMARANG INNER,  22.47 ,  39.63 ,  37.07 ,  39.63 ,  19.14 ,  18.72 ,  22.80 ,  18.72 
14PKL055MACRO,14PKL055,SERUNIPONCL_PKL_BL,109.681549,-6.8868,CENTRAL JAVA,PEKALONGAN,  73.02 ,  43.40 ,  80.38 ,  80.38 ,  8.78 ,  21.96 ,  6.04 ,  6.04 
14SKH056MACRO,14SKH056,SERUT_SKH_MT,110.929001,-7.74633,CENTRAL JAVA,SOLO INNER,  98.65 ,  69.19 ,  90.50 ,  98.65 ,  1.38 ,  11.36 ,  4.74 ,  1.38 
14WNG077MACRO,14WNG077,SESURUH_WNG_TB,111.265297,-7.81722,CENTRAL JAVA,SOLO OUTER,  43.32 ,  71.04 ,  58.25 ,  71.04 ,  15.74 ,  5.92 ,  10.24 ,  5.92 
14KDS058MACRO,14KDS058,SETROKALANGAN_PL,110.787003,-6.826389,CENTRAL JAVA,KUDUS,  87.65 ,  92.98 ,  89.62 ,  92.98 ,  5.92 ,  5.73 ,  6.33 ,  5.73 
14PML126MACRO,14PML126,SEWAKA_PML_TB,109.379791,-6.92866,CENTRAL JAVA,TEGAL,  63.56 ,  68.08 ,  99.11 ,  99.11 ,  14.97 ,  8.06 ,  1.86 ,  1.86 
15WAT036MACRO,15WAT036,SEWORAN_WAT_PL,110.125961,-7.88918,CENTRAL JAVA,YOGYAKARTA 2,  68.24 ,  69.97 ,  85.19 ,  85.19 ,  10.90 ,  11.05 ,  3.97 ,  3.97 
14PWT199MACRO,14PWT199,SIBAK_PWT_TB,109.255074,-7.51124,CENTRAL JAVA,PURWOKERTO,  83.10 ,  81.66 ,  99.27 ,  99.27 ,  3.92 ,  3.64 ,  1.43 ,  1.43 
15YOG030MACRO,15YOG030,SIC_MT,110.376099,-7.76706,CENTRAL JAVA,YOGYAKARTA 2,  18.30 ,  60.77 ,  20.14 ,  60.77 ,  25.71 ,  12.03 ,  21.55 ,  12.03 
14CLP120MACRO,14CLP120,SIDAKAYA2_CLP_IB,109.029747,-7.68332,CENTRAL JAVA,PURWOKERTO,  59.54 ,  61.38 ,  76.00 ,  76.00 ,  12.87 ,  14.88 ,  8.19 ,  8.19 
14CLP123MACRO,14CLP123,SIDAKAYA_CLP_MT,109.02169,-7.71845,CENTRAL JAVA,PURWOKERTO,  73.78 ,  70.56 ,  33.60 ,  73.78 ,  11.45 ,  15.23 ,  30.38 ,  11.45 
14PWT178MACRO,14PWT178,SIDAMULIH_PWT_PL,109.16993,-7.51598,CENTRAL JAVA,PURWOKERTO,  72.11 ,  58.27 ,  77.48 ,  77.48 ,  11.66 ,  12.88 ,  8.20 ,  8.20 
14CLP122MACRO,14CLP122,SIDANEGARA2_CLP_PL,109.012817,-7.72495,CENTRAL JAVA,PURWOKERTO,  82.89 ,  78.13 ,  87.36 ,  87.36 ,  5.51 ,  5.37 ,  5.58 ,  5.37 
14CLP124MACRO,14CLP124,SIDANEGARA_CLP_TB,109.015373,-7.70998,CENTRAL JAVA,PURWOKERTO,  93.96 ,  81.12 ,  85.53 ,  93.96 ,  3.98 ,  9.05 ,  6.43 ,  3.98 
14CLP003MACRO,14CLP003,SIDAREJA,108.790001,-7.48891,CENTRAL JAVA,PURWOKERTO,  73.79 ,  72.50 ,  98.48 ,  98.48 ,  11.71 ,  12.52 ,  1.86 ,  1.86 
14CLP096MACRO,14CLP096,SIDASARI_TB,108.764,-7.3572,CENTRAL JAVA,PURWOKERTO,  83.44 ,  91.20 ,  95.51 ,  95.51 ,  3.68 ,  4.41 ,  4.32 ,  3.68 
14BAG081MACRO,14BAG081,SIDAYU_BAG_BM,109.810783,-7.04887,CENTRAL JAVA,PEKALONGAN,  76.86 ,  45.53 ,  94.00 ,  94.00 ,  10.43 ,  7.04 ,  5.25 ,  5.25 
15YOG074MACRO,15YOG074,SIDIKAN_IB,110.389,-7.8191,CENTRAL JAVA,YOGYAKARTA 1,  64.15 ,  70.62 ,  79.11 ,  79.11 ,  6.34 ,  8.41 ,  3.48 ,  3.48 
14WNG008MACRO,14WNG008,SIDOHARJO,111.068001,-7.82847,CENTRAL JAVA,SOLO OUTER,  96.98 ,  94.56 ,  90.85 ,  96.98 ,  2.26 ,  2.13 ,  5.18 ,  2.13 
14PAT083MACRO,14PAT083,SIDOHARJO_PATI_PAT_PL,111.051109,-6.75444,CENTRAL JAVA,PATI,  80.34 ,  38.54 ,  38.29 ,  80.34 ,  8.80 ,  36.95 ,  34.86 ,  8.80 
14KLT062MACRO,14KLT062,SIDOHARJOKLT_TB,110.707001,-7.59031,CENTRAL JAVA,SOLO INNER,  80.63 ,  96.80 ,  98.38 ,  98.38 ,  4.43 ,  3.02 ,  1.44 ,  1.44 
14SLW045MACRO,14SLW045,SIDOKATON,109.093002,-6.89866,CENTRAL JAVA,TEGAL,  56.51 ,  79.71 ,  37.95 ,  79.71 ,  23.85 ,  7.34 ,  37.00 ,  7.34 
14PAT067MACRO,14PAT067,SIDOKERTO_PL,111.037003,-6.73957,CENTRAL JAVA,PATI,  51.98 ,  52.62 ,  50.50 ,  52.62 ,  18.21 ,  22.14 ,  14.40 ,  14.40 
14WNG075MACRO,14WNG075,SIDOKRIYO_WNG_PL,111.036278,-7.8207,CENTRAL JAVA,SOLO OUTER,  22.27 ,  47.63 ,  92.77 ,  92.77 ,  35.94 ,  23.00 ,  1.50 ,  1.50 
14KBM095MACRO,14KBM095,SIDOMORO_KBM_TB,109.677643,-7.71553,CENTRAL JAVA,BANJARNEGARA,  89.03 ,  51.50 ,  27.39 ,  89.03 ,  4.94 ,  17.48 ,  34.30 ,  4.94 
14BYL082MACRO,14BYL082,SIDOMULYO_2_BYL_CM,110.56353,-7.46671,CENTRAL JAVA,SOLO INNER,  89.12 ,  70.85 ,  83.17 ,  89.12 ,  3.48 ,  8.16 ,  4.77 ,  3.48 
14BAG087MACRO,14BAG087,SIDOMULYO_BAG_ST,109.908058,-7.02328,CENTRAL JAVA,PEKALONGAN,  54.42 ,  41.18 ,  61.14 ,  61.14 ,  17.85 ,  26.83 ,  14.27 ,  14.27 
14DMK080MACRO,14DMK080,SIDOMULYO_WONOSALAM_DMK_MT,110.66172,-6.91154,CENTRAL JAVA,KUDUS,  70.43 ,  28.19 ,  19.79 ,  70.43 ,  6.81 ,  10.98 ,  32.77 ,  6.81 
14BAG016MACRO,14BAG016,SIDOMULYOBTG_EB,109.896004,-7.0205,CENTRAL JAVA,PEKALONGAN,  69.02 ,  58.39 ,  35.67 ,  69.02 ,  11.09 ,  16.35 ,  31.75 ,  11.09 
14KDS034MACRO,14KDS034,SIDOMULYOKD,110.788002,-6.9374,CENTRAL JAVA,KUDUS,  92.96 ,  78.24 ,  77.42 ,  92.96 ,  4.27 ,  5.92 ,  7.72 ,  4.27 
14KAJ048MACRO,14KAJ048,SIDOMULYOPKL,109.499001,-6.987972,CENTRAL JAVA,PEKALONGAN,  98.14 ,  93.82 ,  99.26 ,  99.26 ,  1.63 ,  2.29 ,  0.95 ,  0.95 
14STG018MACRO,14STG018,SIDOREJO,110.487999,-7.30168,CENTRAL JAVA,SEMARANG OUTER,  85.15 ,  95.70 ,  71.64 ,  95.70 ,  6.29 ,  1.11 ,  7.50 ,  1.11 
14STG035MACRO,14STG035,SIDOREJO_LOR_SALATIGA_STG_IB,110.491364,-7.31388,CENTRAL JAVA,SEMARANG OUTER,  63.19 ,  15.55 ,  30.57 ,  63.19 ,  5.72 ,  36.86 ,  16.75 ,  5.72 
14KAJ039MACRO,14KAJ039,SIDOREJOPKL,109.635002,-6.902998,CENTRAL JAVA,PEKALONGAN,  67.07 ,  87.45 ,  60.43 ,  87.45 ,  16.07 ,  5.34 ,  21.01 ,  5.34 
14KDS071MACRO,14KDS071,SIDOREKSO_KDS,110.773003,-6.79079,CENTRAL JAVA,KUDUS,  58.53 ,  93.10 ,  98.74 ,  98.74 ,  10.04 ,  3.54 ,  0.90 ,  0.90 
14KLT155MACRO,14KLT155,SIDOWAYAH2_KLT_TB,110.687157,-7.58816,CENTRAL JAVA,SOLO INNER,  55.64 ,  94.27 ,  98.13 ,  98.13 ,  20.61 ,  3.71 ,  1.80 ,  1.80 
14RBG057MACRO,14RBG057,SIDOWAYAH_RBG_TB,111.345573,-6.71289,CENTRAL JAVA,PATI,  46.82 ,  69.02 ,  49.34 ,  69.02 ,  28.04 ,  10.34 ,  23.36 ,  10.34 
14BJN006MACRO,14BJN006,SIGALUH,109.763,-7.38987,CENTRAL JAVA,MAGELANG,  95.80 ,  88.55 ,  77.59 ,  95.80 ,  1.73 ,  3.55 ,  7.17 ,  1.73 
14SMG086MACRO,14SMG086,SIGAWETEMBALANG_MN,110.441101,-7.05646,CENTRAL JAVA,SEMARANG INNER,  32.07 ,  40.02 ,  8.84 ,  40.02 ,  24.09 ,  20.77 ,  40.55 ,  20.77 
14SLW077MACRO,14SLW077,SIGENTONG_TB,109.291,-6.948889,CENTRAL JAVA,TEGAL,  98.82 ,  91.55 ,  85.68 ,  98.82 ,  2.17 ,  5.14 ,  7.60 ,  2.17 
14BJN041MACRO,14BJN041,SIJERUK_TB,109.711998,-7.3278,CENTRAL JAVA,BANJARNEGARA,  83.21 ,  95.78 ,  96.32 ,  96.32 ,  1.78 ,  1.49 ,  1.33 ,  1.33 
14CLP063MACRO,14CLP063,SIKAMPUH_PL,109.195,-7.631672,CENTRAL JAVA,PURWOKERTO,  89.11 ,  95.20 ,  54.46 ,  95.20 ,  5.36 ,  4.03 ,  15.77 ,  4.03 
14PWT211MACRO,14PWT211,SIKAPAT_PWT_MT,109.279587,-7.344301,CENTRAL JAVA,PURWOKERTO,  34.01 ,  67.89 ,  60.64 ,  67.89 ,  21.99 ,  6.47 ,  15.29 ,  6.47 
14PML114MACRO,14PML114,SIKAYU_PML_CM,109.541252,-6.90227,CENTRAL JAVA,TEGAL,  57.94 ,  81.71 ,  45.86 ,  81.71 ,  17.81 ,  7.03 ,  18.23 ,  7.03 
14KAJ094MACRO,14KAJ094,SIMBANGKLN_KAJ_MT,109.661598,-6.92608,CENTRAL JAVA,PEKALONGAN,  87.14 ,  41.78 ,  51.57 ,  87.14 ,  7.38 ,  29.50 ,  22.06 ,  7.38 
14KAJ004MACRO,14KAJ004,SIMBANGWTN_TB,109.667999,-6.930167,CENTRAL JAVA,PEKALONGAN,  80.55 ,  99.00 ,  82.70 ,  99.00 ,  6.71 ,  1.50 ,  7.48 ,  1.50 
14SLW136MACRO,14SLW136,SIMENDOT_SLW_ST,109.227531,-6.921415,CENTRAL JAVA,TEGAL,  83.22 ,  98.84 ,  98.63 ,  98.84 ,  5.58 ,  1.71 ,  1.11 ,  1.11 
14BYL006MACRO,14BYL006,SIMO_TB,110.679001,-7.4397,CENTRAL JAVA,SOLO INNER,  98.37 ,  97.48 ,  99.79 ,  99.79 ,  1.81 ,  2.64 ,  0.84 ,  0.84 
14BYL064MACRO,14BYL064,SIMO_UTARA_MT,110.68924,-7.41295,CENTRAL JAVA,SOLO INNER,  51.12 ,  73.93 ,  43.14 ,  73.93 ,  10.89 ,  3.21 ,  5.42 ,  3.21 
14CLP138MACRO,14CLP138,SINDANGBRG_CLP_PL,108.89682,-7.41329,CENTRAL JAVA,PURWOKERTO,  94.24 ,  49.54 ,  69.27 ,  94.24 ,  4.08 ,  24.54 ,  10.47 ,  4.08 
14BRS036MACRO,14BRS036,SINDANGJAYA_TB,108.887001,-7.04006,CENTRAL JAVA,TEGAL,  20.26 ,  11.58 ,  85.30 ,  85.30 ,  53.02 ,  68.05 ,  8.92 ,  8.92 
14BRS073MACRO,14BRS073,SINDANGJAYSLTN,108.889,-7.080514,CENTRAL JAVA,TEGAL,  87.49 ,  97.24 ,  92.91 ,  97.24 ,  4.14 ,  2.74 ,  6.45 ,  2.74 
14BRS066MACRO,14BRS066,SINDANGWANG_TB,108.913002,-7.18448,CENTRAL JAVA,TEGAL,  84.54 ,  70.30 ,  96.83 ,  96.83 ,  5.61 ,  4.55 ,  3.16 ,  3.16 
14KLT138MACRO,14KLT138,SINDEN_KLT_PL,110.594162,-7.72636,CENTRAL JAVA,SOLO INNER,  66.89 ,  56.95 ,  55.14 ,  66.89 ,  6.51 ,  10.92 ,  8.58 ,  6.51 
14BYL035MACRO,14BYL035,SINDON,110.780998,-7.51497,CENTRAL JAVA,SOLO INNER,  86.74 ,  49.79 ,  98.71 ,  98.71 ,  4.52 ,  19.48 ,  0.84 ,  0.84 
14BYL077MACRO,14BYL077,SINDON_2_BYL_BM,110.76329,-7.50051,CENTRAL JAVA,SOLO INNER,  68.30 ,  99.56 ,  96.68 ,  99.56 ,  12.47 ,  1.19 ,  1.95 ,  1.19 
14PWT066MACRO,14PWT066,SINGASARIBY,109.181,-7.39322,CENTRAL JAVA,PURWOKERTO,  91.19 ,  49.71 ,  89.42 ,  91.19 ,  3.97 ,  18.42 ,  5.87 ,  3.97 
14BYL039MACRO,14BYL039,SINGKIL,110.606003,-7.519972,CENTRAL JAVA,SOLO INNER,  99.18 ,  98.37 ,  97.57 ,  99.18 ,  1.43 ,  1.99 ,  2.48 ,  1.43 
14KDS053MACRO,14KDS053,SINGOCANDI_KN,110.843597,-6.78794,CENTRAL JAVA,KUDUS,  64.99 ,  95.34 ,  63.84 ,  95.34 ,  7.34 ,  3.24 ,  7.92 ,  3.24 
14SKH117MACRO,14SKH117,SINGOMODO_SKH_PL,110.77153,-7.57209,CENTRAL JAVA,SOLO INNER,  95.65 ,  40.73 ,  47.89 ,  95.65 ,  3.81 ,  30.28 ,  25.60 ,  3.81 
14PBG051MACRO,14PBG051,SINGONGAH_PL,109.319,-7.31545,CENTRAL JAVA,BANJARNEGARA,  79.69 ,  85.69 ,  78.36 ,  85.69 ,  2.78 ,  2.59 ,  4.74 ,  2.59 
14SKH129MACRO,14SKH129,SINGOPURAN2_SKH_MT,110.750427,-7.55192,CENTRAL JAVA,SOLO INNER,  65.64 ,  79.86 ,  44.64 ,  79.86 ,  8.37 ,  8.24 ,  21.80 ,  8.24 
14SKH072MACRO,14SKH072,SINGOPURAN_MT,110.753998,-7.54401,CENTRAL JAVA,SOLO INNER,  62.35 ,  58.82 ,  55.81 ,  62.35 ,  14.46 ,  11.89 ,  22.23 ,  11.89 
14SKH116MACRO,14SKH116,SINGOPURAN_SKH_IB,110.743698,-7.54832,CENTRAL JAVA,SOLO INNER,  60.76 ,  92.08 ,  77.14 ,  92.08 ,  18.63 ,  4.69 ,  11.20 ,  4.69 
14PAT095MACRO,14PAT095,SINOMWIDODO_PAT_TB,111.064903,-6.87219,CENTRAL JAVA,PATI,  17.52 ,  23.88 ,  48.69 ,  48.69 ,  40.79 ,  46.53 ,  11.00 ,  11.00 
14KBM024MACRO,14KBM024,SINUNGREJO_RT,109.744003,-7.751556,CENTRAL JAVA,BANJARNEGARA,  96.78 ,  75.75 ,  91.89 ,  96.78 ,  2.11 ,  7.23 ,  4.73 ,  2.11 
14PAT075MACRO,14PAT075,SIRAHAN_JAMBU_PAT_MT,110.914284,-6.52544,CENTRAL JAVA,PATI,  56.70 ,  32.82 ,  44.75 ,  56.70 ,  9.50 ,  34.87 ,  20.17 ,  9.50 
14MKD124MACRO,14MKD124,SIRAHMUN_ST,110.278908,-7.60832,CENTRAL JAVA,MAGELANG,  12.83 ,  37.69 ,  9.37 ,  37.69 ,  27.15 ,  23.74 ,  34.14 ,  23.74 
14BRS020MACRO,14BRS020,SIRAMPOG_TB,109.095001,-7.21485,CENTRAL JAVA,TEGAL,  93.31 ,  99.45 ,  99.42 ,  99.45 ,  4.52 ,  1.29 ,  1.43 ,  1.29 
14PML038MACRO,14PML038,SIRANGKANG_TB,109.498001,-6.89669,CENTRAL JAVA,TEGAL,  47.61 ,  95.48 ,  87.43 ,  95.48 ,  23.59 ,  3.07 ,  5.04 ,  3.07 
14UNR212MACRO,14UNR212,SIROTO_UNR_IB,110.395187,-7.157768,CENTRAL JAVA,SEMARANG OUTER,  89.38 ,  41.48 ,  51.17 ,  89.38 ,  3.02 ,  22.49 ,  11.71 ,  3.02 
14BRS010MACRO,14BRS010,SITANGGAL,108.973,-6.948083,CENTRAL JAVA,TEGAL,  76.16 ,  87.24 ,  99.40 ,  99.40 ,  11.18 ,  4.62 ,  1.90 ,  1.90 
14BRS048MACRO,14BRS048,SITANGGALSLTN,108.946999,-6.968473,CENTRAL JAVA,TEGAL,  85.86 ,  88.21 ,  92.10 ,  92.10 ,  8.20 ,  2.02 ,  1.64 ,  1.64 
14PAT057MACRO,14PAT057,SITILUHUR_TB,110.968002,-6.65875,CENTRAL JAVA,PATI,  61.75 ,  48.74 ,  69.84 ,  69.84 ,  10.97 ,  11.38 ,  7.40 ,  7.40 
14KAJ040MACRO,14KAJ040,SIWALAN,109.601997,-6.89386,CENTRAL JAVA,PEKALONGAN,  95.03 ,  97.76 ,  76.99 ,  97.76 ,  3.56 ,  3.16 ,  9.19 ,  3.16 
14BAG037MACRO,14BAG037,SIWATU,109.744003,-6.957417,CENTRAL JAVA,PEKALONGAN,  97.11 ,  94.83 ,  98.10 ,  98.10 ,  2.69 ,  1.39 ,  1.89 ,  1.39 
14STG038MACRO,14STG038,SIWELUT_STG_TB,110.479378,-7.31562,CENTRAL JAVA,SEMARANG OUTER,  51.56 ,  74.91 ,  94.64 ,  94.64 ,  14.10 ,  8.05 ,  2.04 ,  2.04 
14BRS057MACRO,14BRS057,SIWUNGKUK,108.994003,-6.92738,CENTRAL JAVA,TEGAL,  10.11 ,  98.95 ,  94.70 ,  98.95 ,  21.34 ,  1.86 ,  4.43 ,  1.86 
14CLP027MACRO,14CLP027,SLARANG_IB,109.114998,-7.646137,CENTRAL JAVA,PURWOKERTO,  90.07 ,  91.26 ,  85.99 ,  91.26 ,  2.59 ,  2.50 ,  4.87 ,  2.50 
14BRS059MACRO,14BRS059,SLATRI_XL,108.945,-6.940167,CENTRAL JAVA,TEGAL,  96.43 ,  99.57 ,  85.97 ,  99.57 ,  4.69 ,  1.86 ,  7.93 ,  1.86 
14SLW001MACRO,14SLW001,SLAWI,109.133003,-6.992,CENTRAL JAVA,TEGAL,  88.93 ,  89.02 ,  92.28 ,  92.28 ,  5.11 ,  6.11 ,  3.69 ,  3.69 
14SLW060MACRO,14SLW060,SLAWIKOTA,109.135002,-6.976565,CENTRAL JAVA,TEGAL,  94.21 ,  71.00 ,  94.00 ,  94.21 ,  3.32 ,  10.07 ,  4.16 ,  3.32 
14SLW025MACRO,14SLW025,SLAWIKULON_TB,109.126999,-6.98417,CENTRAL JAVA,TEGAL,  76.00 ,  98.08 ,  93.22 ,  98.08 ,  11.34 ,  2.69 ,  3.56 ,  2.69 
14SLW037MACRO,14SLW037,SLAWISELATAN_TB,109.123001,-7.01956,CENTRAL JAVA,TEGAL,  96.44 ,  66.09 ,  91.58 ,  96.44 ,  3.09 ,  8.30 ,  3.15 ,  3.09 
14SLW055MACRO,14SLW055,SLAWIWETAN,109.140999,-7.0093,CENTRAL JAVA,TEGAL,  93.44 ,  98.35 ,  89.50 ,  98.35 ,  3.84 ,  2.45 ,  1.89 ,  1.89 
14TGL034MACRO,14TGL034,SLEROK2_TGL_CM,109.139999,-6.88207,CENTRAL JAVA,TEGAL,  45.23 ,  95.71 ,  82.41 ,  95.71 ,  29.68 ,  2.92 ,  7.16 ,  2.92 
14TGL041MACRO,14TGL041,SLEROK_TGL_GH,109.147461,-6.87839,CENTRAL JAVA,TEGAL,  83.96 ,  70.80 ,  90.61 ,  90.61 ,  6.63 ,  13.27 ,  5.62 ,  5.62 
14KLT176MACRO,14KLT176,SLIMPING_KLT_GT,110.762253,-7.68243,CENTRAL JAVA,SOLO INNER,  92.58 ,  87.93 ,  52.79 ,  92.58 ,  2.27 ,  3.60 ,  7.83 ,  2.27 
14PBG015MACRO,14PBG015,SLINGA_TB,109.374001,-7.35793,CENTRAL JAVA,BANJARNEGARA,  96.36 ,  99.42 ,  96.21 ,  99.42 ,  1.00 ,  0.85 ,  1.65 ,  0.85 
14WNG007MACRO,14WNG007,SLOGOHIMO,111.179001,-7.82522,CENTRAL JAVA,SOLO OUTER,  98.73 ,  72.58 ,  84.84 ,  98.73 ,  1.81 ,  10.44 ,  6.47 ,  1.81 
14PWR031MACRO,14PWR031,SMBRSARIPWRJ_TB,109.970001,-7.76535,CENTRAL JAVA,BANJARNEGARA,  84.62 ,  93.80 ,  62.31 ,  93.80 ,  6.64 ,  3.91 ,  13.00 ,  3.91 
14TMG060MACRO,14TMG060,SOBAHAN_TMG_CM,110.032219,-7.262748,CENTRAL JAVA,MAGELANG,  99.07 ,  46.20 ,  93.00 ,  99.07 ,  1.22 ,  13.22 ,  2.24 ,  1.22 
14BYL036MACRO,14BYL036,SOBOKERTO,110.746002,-7.50718,CENTRAL JAVA,SOLO INNER,  88.61 ,  89.30 ,  98.02 ,  98.02 ,  3.44 ,  1.75 ,  2.34 ,  1.75 
14WNG040MACRO,14WNG040,SOCO_TB,111.223,-7.82149,CENTRAL JAVA,SOLO OUTER,  86.27 ,  79.84 ,  54.61 ,  86.27 ,  5.74 ,  6.57 ,  15.11 ,  5.74 
14KLT147MACRO,14KLT147,SOCOKANGSI_KLT_AG,110.592621,-7.62602,CENTRAL JAVA,SOLO INNER,  44.82 ,  64.30 ,  54.97 ,  64.30 ,  16.95 ,  16.00 ,  10.10 ,  10.10 
14PWT007MACRO,14PWT007,SOKARAJA,109.303001,-7.45794,CENTRAL JAVA,PURWOKERTO,  73.07 ,  91.39 ,  58.84 ,  91.39 ,  8.04 ,  4.77 ,  14.91 ,  4.77 
14PWT155MACRO,14PWT155,SOKARAJALOR_PWT_PL,109.298363,-7.45611,CENTRAL JAVA,PURWOKERTO,  89.52 ,  74.76 ,  75.74 ,  89.52 ,  5.90 ,  9.75 ,  9.84 ,  5.90 
14PWT209MACRO,14PWT209,SOKAWERA_PWT_ST,109.156448,-7.37391,CENTRAL JAVA,PURWOKERTO,  33.01 ,  80.58 ,  49.90 ,  80.58 ,  31.14 ,  6.38 ,  20.06 ,  6.38 
14PAT021MACRO,14PAT021,SOKOGABUS_MT,111.052002,-6.7965,CENTRAL JAVA,PATI,  41.12 ,  51.74 ,  48.53 ,  51.74 ,  23.69 ,  17.78 ,  13.54 ,  13.54 
14PAT068MACRO,14PAT068,SOKOKULUN_PAT_PL,110.98893,-6.78014,CENTRAL JAVA,PATI,  30.90 ,  63.65 ,  25.59 ,  63.65 ,  37.01 ,  9.30 ,  36.92 ,  9.30 
14SKH005MACRO,14SKH005,SOLOBARU,110.810997,-7.609723,CENTRAL JAVA,SOLO INNER,  96.43 ,  95.91 ,  95.03 ,  96.43 ,  2.51 ,  1.92 ,  2.57 ,  1.92 
14KLT109MACRO,14KLT109,SOLODIRAN_KLT_BM,110.491997,-7.70213,CENTRAL JAVA,SOLO INNER,  61.95 ,  93.33 ,  48.24 ,  93.33 ,  9.58 ,  1.86 ,  14.73 ,  1.86 
14SKA173MACRO,14SKA173,SOLORAYA_SKA_TB,110.822182,-7.53987,CENTRAL JAVA,SOLO INNER,  78.04 ,  71.93 ,  87.28 ,  87.28 ,  9.10 ,  10.41 ,  5.76 ,  5.76 
14PWT028MACRO,14PWT028,SOMAGEDE_TB,109.329002,-7.52342,CENTRAL JAVA,PURWOKERTO,  67.15 ,  89.17 ,  78.65 ,  89.17 ,  15.04 ,  7.65 ,  7.00 ,  7.00 
14PWT165MACRO,14PWT165,SOMAKATON_PWT_PL,109.350166,-7.510719,CENTRAL JAVA,PURWOKERTO,  86.44 ,  73.29 ,  96.99 ,  96.99 ,  5.29 ,  8.49 ,  2.58 ,  2.58 
14KLT135MACRO,14KLT135,SOMOKATON_KLT_BM,110.527977,-7.66985,CENTRAL JAVA,SOLO INNER,  74.58 ,  78.89 ,  45.60 ,  78.89 ,  6.79 ,  6.78 ,  13.68 ,  6.78 
14STG011MACRO,14STG011,SOMOPURO_LS,110.503998,-7.31864,CENTRAL JAVA,SEMARANG OUTER,  68.49 ,  50.19 ,  55.38 ,  68.49 ,  9.72 ,  23.04 ,  15.29 ,  9.72 
14KLT197MACRO,14KLT197,SOMORANGEN_KLT_PL,110.519859,-7.713389,CENTRAL JAVA,SOLO INNER,  92.75 ,  66.15 ,  86.04 ,  92.75 ,  1.36 ,  1.26 ,  1.24 ,  1.24 
14BRS018MACRO,14BRS018,SONGGOM_TGL,109.018997,-6.99798,CENTRAL JAVA,TEGAL,  98.77 ,  97.75 ,  84.66 ,  98.77 ,  1.60 ,  2.07 ,  2.90 ,  1.60 
14BRS040MACRO,14BRS040,SONGGOMSLTN,108.999001,-7.028195,CENTRAL JAVA,TEGAL,  14.85 ,  77.44 ,  48.27 ,  77.44 ,  35.55 ,  11.74 ,  12.16 ,  11.74 
14BRS062MACRO,14BRS062,SONGGOMUTARA,109.028,-6.96949,CENTRAL JAVA,TEGAL,  99.01 ,  99.33 ,  93.44 ,  99.33 ,  1.48 ,  2.27 ,  4.19 ,  1.48 
14SKH109MACRO,14SKH109,SONOREJO_SKH_BM,110.787178,-7.65306,CENTRAL JAVA,SOLO INNER,  90.03 ,  99.53 ,  93.78 ,  99.53 ,  2.54 ,  0.81 ,  2.31 ,  0.81 
14PWR054MACRO,14PWR054,SONTO_PWR_TB,109.951881,-7.81771,CENTRAL JAVA,BANJARNEGARA,  67.28 ,  85.54 ,  73.21 ,  85.54 ,  11.03 ,  3.51 ,  8.02 ,  3.51 
15YOG033MACRO,15YOG033,SOROGENENSM,110.381104,-7.82903,CENTRAL JAVA,YOGYAKARTA 1,  34.28 ,  55.90 ,  81.18 ,  81.18 ,  18.72 ,  18.18 ,  6.70 ,  6.70 
