site_id,site_name,longitude,latitude,kecamatan,MICRO_CLUSTER,CLUSTER,SALES_AREA,AREA,Population Covered,Revenue,Sec 1 Azimuth,Sec 2 Azimuth,Sec 3 Azimuth
14BJN040,MINDANGAN,109.754,-7.43525,BANJARNEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  35,879 ","  44,453,700 ",70,195,310
14BJN041,SIJERUK_TB,109.712,-7.3278,BANJARMANGU,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  17,791 ","  93,936,701 ",0,120,210
14BJN043,POLSUSUKAN_TB,109.416,-7.48769,SUSUKAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  13,131 ","  70,745,190 ",60,240,300
14BJN044,DANAKERTA_TB,109.55,-7.35583,PUNGGELAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  15,806 ","  136,507,248 ",90,230,330
14BJN049,MERDEN_BJN_PL,109.52268,-7.47029,MANDIRAJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  15,704 ","  19,617,909 ",70,220,340
14BJN050,SEMAMPIR_BJN_ST,109.66267,-7.39886,BAWANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  18,325 ","  42,161,511 ",0,80,240
14BJN051,KUTABJR_BJN_ST,109.68633,-7.39238,BANJARNEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  4,634 ","  21,194,846 ",90,190,330
14BJN052,AMPELSARI_BJN_PL,109.70375,-7.40466,BANJARNEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  30,252 ","  49,276,969 ",0,115,270
14BJN054,PASURENAN_BJN_BM,109.8521,-7.21586,BATUR,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  43,665 ","  70,739,457 ",10,120,255
14BJN055,TUNGGARA_BJN_PL,109.82858,-7.42542,SIGALUH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  17,007 ","  63,491,795 ",0,80,165
14BJN056,PAKIKIRAN_BJN_PL,109.37041,-7.50455,SUSUKAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  41,009 ","  75,034,889 ",50,220,320
14BJN058,KERTAYASA_BJN_PL,109.493933,-7.450464,MANDIRAJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  10,377 ","  47,193,755 ",100,200,310
14BJN059,DANARAJA_BJN_IB,109.5489,-7.44158,PURWANEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  36,988 ","  72,339,578 ",50,160,240
14BJN064,ADIPASIR_BJN_TB,109.54106,-7.42984,RAKIT,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  91,054,003 ",55,215,320
14BJN065,MBAH_BOEGEL_BJN_PL,109.68066,-7.4107,BANJARNEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  45,065,826 ",5,180,300
14BJN066,TANI_KACA_BJN_LS,109.7163,-7.37945,MADUKARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  61,078,092 ",100,180,270
14BJN068,ALHIKMAH_BJN_MT,109.61263,-7.432341,BAWANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  32,604,215 ",70,140,265
14BJN069,KEBANARAN_BJN_ST,109.488661,-7.488401,MANDIRAJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  51,907,508 ",55,270,350
14BJN070,PARAKANCANGGAH_BJN_PL,109.71097,-7.39306,BANJARNEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  48,197,995 ",115,255,335
14BJN071,KENNELO_BJN_PL,109.695,-7.41294,BANJARNEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  15,423,672 ",10,90,305
14BJN072,KARANGJAMBE_BJN_PL,109.60886,-7.37319,WANADADI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  58,249,702 ",75,250,345
14BJN073,BILUNGAN_BJN_TB,109.45506,-7.47351,PURWAREJA KLAMPOK,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  63,879,715 ",75,210,310
14BJN074,DOGLEG_BJN_ST,109.66445,-7.36938,WANADADI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  39,165,276 ",20,175,295
14BJN075,BANTARMALANG_BJN_PL,109.50711,-7.41261,RAKIT,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  30,020,342 ",0,120,260
14BJN076,BESARAN_BJN_PL,109.44797,-7.45798,PURWAREJA KLAMPOK,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  49,123,185 ",90,270,350
14BJN077,KEMRANGGON_BJN_PL,109.38451,-7.48183,SUSUKAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,  -   ,45,230,330
14BJN078,MANDIRAJAKULON_BJN_PL,109.47659,-7.46694,MANDIRAJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  69,407,301 ",65,135,310
14BJN079,MERTAYASA_BJN_MT,109.59242,-7.42041,PURWANEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  32,344,863 ",35,245,310
14BJN080,PANAWAREN_BJN_MT,109.79641,-7.41472,SIGALUH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  40,530,495 ",10,90,305
14BJN081,DERMASARI_BJN_PL,109.42824,-7.47131,PURWAREJA KLAMPOK,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  52,107,996 ",140,210,315
14BJN082,SINGAMERTA_BJN_PL,109.74139,-7.39297,SIGALUH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  26,699,975 ",20,85,275
14BJN084,SIMPAT_BJN_ST,109.56559,-7.40539,RAKIT,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  69,578,885 ",0,120,210
14BJN085,PANGGISARI_BJN_IB,109.4799,-7.44667,MANDIRAJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  59,633,879 ",130,235,350
14BJN086,SITUWANGI_BJN_PL,109.51076,-7.42976,RAKIT,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  60,914,082 ",80,220,300
14BJN087,BERTA_BJN_PL,109.40144,-7.49399,SUSUKAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  72,397,765 ",65,135,230
14BJN089,PARAKAN_RAYA_BJN_TB,109.57882,-7.44329,PURWANEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  36,919,626 ",60,175,270
14BJN090,BONJOK_BJN_TB,109.55535,-7.45306,PURWANEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  37,425,908 ",50,210,280
14BJN092,JAMBUER_BJN_MT,109.78096,-7.24733,PEJAWARAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  53,314,258 ",40,180,280
14PBG001,PURBALINGGA,109.376,-7.39383,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  14,675 ","  69,218,300 ",60,210,280
14PBG002,BOBOTSARI,109.368,-7.3075,BOBOTSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  6,716 ","  146,884,504 ",100,240,340
14PBG003,PURBALINGGABRT,109.353,-7.39589,KALIMANAH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  6,128 ","  141,432,305 ",40,180,280
14PBG004,KOTASARI,109.357,-7.3787,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  7,308 ","  92,664,452 ",160,260,40
14PBG005,BUKATEJA,109.433,-7.42872,BUKATEJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  9,774 ","  109,872,360 ",70,180,280
14PBG006,KEMANGKON_TB,109.393,-7.44706,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  18,170 ","  110,920,585 ",90,170,290
14PBG007,REMBANGPBLG,109.511,-7.32277,REMBANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  15,498 ","  163,763,144 ",30,125,210
14PBG008,PADAMARA_TB,109.314,-7.38141,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  11,442 ","  73,230,738 ",10,100,270
14PBG009,GUALAWA,109.29000,-7.22889,KARANGREJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  42,637 ","  168,652,875 ",40,200,320
14PBG010,KARANGMONCOL,109.461,-7.32144,KARANGMONCOL,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  5,227 ","  107,614,493 ",40,180,300
14PBG011,KALIGONDANG_TB,109.43,-7.38208,KALIGONDANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  15,229 ","  81,665,168 ",60,160,260
14PBG012,MREBET_TB,109.35,-7.34596,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  9,293 ","  86,520,835 ",20,150,240
14PBG013,KEJOBONG,109.511,-7.39039,KEJOBONG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  15,849 ","  120,087,629 ",100,200,340
14PBG014,ONJE_LS,109.373,-7.33138,MREBET,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  13,452 ","  64,584,240 ",75,190,330
14PBG015,SLINGA_TB,109.374,-7.35793,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  18,698 ","  107,779,396 ",80,140,350
14PBG016,KARANGNANGKA_IB,109.35,-7.3247,MREBET,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  5,607 ","  53,954,812 ",60,150,300
14PBG017,PANUNGGALAN_PS,109.469,-7.38297,PENGADEGAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  11,397 ","  71,256,640 ",65,260,345
14PBG018,KARANGJOHO_PS,109.498,-7.37481,PENGADEGAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  6,562 ","  64,998,022 ",55,160,290
14PBG019,PANUSUPANPBL_PS,109.486,-7.2997,KARANGMONCOL,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  2,783 ","  113,131,054 ",55,110,220
14PBG020,MUNJUL_LUHUR_PS,109.326,-7.36764,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  6,963 ","  77,670,299 ",30,120,250
14PBG021,BANDINGAN_TB,109.434,-7.40409,KEJOBONG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  13,778 ","  106,056,546 ",95,200,340
14PBG022,KEDUNG_BENDA_PL,109.366,-7.46675,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  12,747 ","  94,675,488 ",50,130,260
14PBG023,KEDUNG_WULUH_PS,109.326,-7.40467,KALIMANAH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  16,708 ","  64,200,723 ",75,175,280
14PBG024,KALIMANAH_TB,109.336,-7.42593,KALIMANAH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  18,658 ","  104,924,452 ",10,180,280
14PBG025,KARANGREJA_TB,109.346,-7.22115,KARANGREJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  11,158 ","  135,040,909 ",90,180,270
14PBG026,KRANYARPBLG,109.414,-7.29977,KARANGANYAR,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  29,264 ","  133,752,854 ",20,180,270
14PBG027,MUNJUL,109.318,-7.35042,KUTASARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  16,797 ","  75,170,668 ",140,245,325
14PBG029,BOJONGPBLG,109.38,-7.4194,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  15,628 ","  78,561,481 ",80,190,330
14PBG030,KETAWIS_TB,109.48909,-7.4243,BUKATEJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  25,448 ","  84,517,085 ",95,180,255
14PBG031,PENGADEGAN_TB,109.464,-7.36075,PENGADEGAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  33,814 ","  110,545,420 ",80,250,300
14PBG032,KERTANEGARA_TB,109.438,-7.31626,KERTANEGARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  18,030 ","  126,680,027 ",20,190,300
14PBG034,KARANGJAMBU_ST,109.381,-7.2186,KARANGJAMBU,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  19,637 ","  102,324,875 ",125,240,330
14PBG036,MENJANGAN_TB,109.374,-7.40854,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  12,404 ","  111,398,809 ",80,225,325
14PBG037,GUMIWANGPBG_TB,109.467,-7.4088,KEJOBONG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  12,864 ","  95,976,754 ",30,180,270
14PBG039,PBLNGGASL_TB,109.366,-7.4325,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  9,574 ","  78,474,343 ",10,150,240
14PBG040,PURBALINGGATIMUR_MT,109.364,-7.38839,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  8,282 ","  64,678,829 ",0,180,270
14PBG041,SANGKANAYU_TB,109.317,-7.27106,MREBET,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  39,807 ","  50,925,548 ",50,180,320
14PBG044,KRAMAT_TB,109.456,-7.2693,KARANGMONCOL,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  34,022 ","  102,242,720 ",90,210,300
14PBG045,SUMAMPIR_TB,109.52,-7.3,REMBANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  17,390 ","  96,101,369 ",60,150,270
14PBG046,KEMBARANWETAN_PL,109.383,-7.37942,KALIGONDANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  5,306 ","  89,923,118 ",0,80,220
14PBG047,SANGKARAYU_TB,109.32400,-7.28031,MREBET,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  10,896 ","  101,489,167 ",80,210,310
14PBG048,KARANGMYR_PL,109.361,-7.40262,KALIMANAH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  7,074 ","  79,479,615 ",40,140,280
14PBG049,JLTINGKAT_PL,109.353,-7.29874,BOBOTSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  8,012 ","  44,001,268 ",30,125,225
14PBG050,BOJANEGARA_ST,109.343,-7.38804,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  11,966 ","  83,951,296 ",95,190,280
14PBG051,SINGONGAH_PL,109.319,-7.31545,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  39,271 ","  65,926,313 ",75,150,285
14PBG054,PENARUBAN_PBG_PL,109.35715,-7.38801,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  5,610 ","  57,014,575 ",40,140,270
14PBG055,KALAPACUNG_PBG_PL,109.37678,-7.3059,BOBOTSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  17,467 ","  72,415,629 ",80,210,320
14PBG057,PEKIRINGAN_PBG_CM,109.46869,-7.32013,KARANGMONCOL,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  9,700 ","  79,253,116 ",60,210,320
14PBG058,MAKAM_PBG_ST,109.49799,-7.2971,REMBANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  31,951 ","  102,119,691 ",115,275,350
14PBG059,KEDUNGJATI_PBG_ST,109.45209,-7.4266,BUKATEJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  14,133 ","  85,250,307 ",80,150,230
14PBG060,TIMBANG_PBG_TB,109.54052,-7.39567,KEJOBONG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  17,018 ","  71,411,376 ",50,175,270
14PBG061,SELABAYA_PBG_PL,109.34528,-7.40369,KALIMANAH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  7,769 ","  64,871,966 ",85,205,350
14PBG062,TOYAREKA_PBG_BM,109.36496,-7.42306,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  7,987 ","  83,762,758 ",20,90,155
14PBG063,WIRASANA_PBG_IB,109.3729,-7.37797,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  5,962 ","  57,803,765 ",210,260,355
14PBG064,TLAGAYASA_PBG_MT,109.35131,-7.28313,BOBOTSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  22,859 ","  91,643,999 ",35,175,300
14PBG065,BROBOT_PBG_PL,109.34972,-7.3701,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  5,521 ","  78,998,172 ",0,120,285
14PBG074,KEDOYA_PBG_ST,109.32568,-7.22669,KARANGREJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  98,706,263 ",0,100,270
14PBG077,YUAN_PBG_TB,109.35817,-7.36415,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  97,002,097 ",75,135,345
14PBG082,CANDIWULAN_PBG_TB,109.30028,-7.33506,KUTASARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  53,640,492 ",75,180,350
14PBG083,WIRASABA_PBG_TB,109.42103,-7.45194,BUKATEJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  55,190,155 ",80,195,290
14PBG084,KALITINGGAR_PBG_MT,109.33089,-7.3828,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  76,661,964 ",90,180,320
14PBG085,ANDAL_PBG_ST,109.34089,-7.41518,KALIMANAH,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  58,867,426 ",80,200,320
14PBG086,BANJARKERTA_PBG_PS,109.4164,-7.27281,KARANGANYAR,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  49,687,658 ",90,155,350
14PBG087,GRIYATANI_PBG_PL,109.40522,-7.42366,BUKATEJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  60,126,866 ",145,210,290
14PBG088,BALERAKSA_PBG_PL,109.45728,-7.29444,KARANGMONCOL,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  50,443,085 ",90,180,260
14PBG090,CILOPOT_PBG_PL,109.37655,-7.4511,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,  -   ,100,220,285
14PBG091,PALUMBUNGAN_WETAN_PBG_PL,109.33794,-7.25459,KARANGREJA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  46,554,398 ",145,210,330
14PBG092,PENOLIH_PBG_CM,109.409827,-7.3791,KALIGONDANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  34,057,782 ",80,175,270
14PBG093,SOKASADA_PBG_PL,109.34531,-7.4753,KEMANGKON,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  74,256,976 ",80,220,290
14PBG094,ANDONGSINAWI_PBG_PL,109.36425,-7.30227,BOBOTSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,  -   ,45,115,220
14PBG095,BAJONG_PBG_PL,109.45285,-7.40462,KEJOBONG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  54,489,131 ",20,215,280
14PBG096,KARANGBANJAR_PBG_PL,109.33997,-7.35337,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  34,911,193 ",80,195,260
14PBG097,PRAMEN_PBG_PL,109.3283,-7.3356,KUTASARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  65,613,812 ",130,205,350
14PBG098,PAGUTANLEGOK_PBG_PL,109.35372,-7.33913,BOJONGSARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  71,881,022 ",65,150,310
14PBG099,LAWET_PBG_MT,109.368,-7.391928,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  80,319,614 ",90,180,340
14PBG100,MANGUNEGARA_PBG_PS,109.36179,-7.3174,MREBET,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  56,930,935 ",0,115,210
14PBG101,SIDANEGARA_RAYA_PBG_TB,109.4221,-7.3603,KALIGONDANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  38,860,363 ",125,190,260
14PBG102,SDN2PENARUBAN_PBG_PL,109.37521,-7.38759,KALIGONDANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  39,407,778 ",40,215,300
14PBG103,KARANGKLESEM_PBG_TB,109.31389,-7.36152,KUTASARI,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  48,078,317 ",70,230,310
14PBG104,BEDAGAS_RAYA_PBG_PL,109.503,-7.3604,PENGADEGAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  30,505,424 ",20,125,280
14PBG106,PASUNGGINGAN_PBG_PL,109.47948,-7.38926,PENGADEGAN,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  37,590,785 ",95,160,260
14PBG107,KETUHU_PBG_MT,109.3654,-7.38348,PURBALINGGA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,  -   ,0,145,260
14PBG108,DESA_PRIGI_PBG_PL,109.31671,-7.37244,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  37,466,517 ",160,260,350
14PBG109,KARANG_MALANG_PBG_TB,109.30337,-7.37939,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  64,731,275 ",50,130,195
14PBG110,SINDUREJO_PBG_MT,109.44717,-7.38862,KALIGONDANG,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  48,642,153 ",30,105,220
14PBG111,SUDANI_PBG_TB,109.349,-7.38024,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,  -   ,"  77,149,530 ",135,240,310
14PWT096,MIPIRAN_PL,109.3,-7.36275,PADAMARA,MC-PURBALINGGA,CW-CJA-PURWOBAMEN,BANJARNEGARA,CENTRAL JAVA,"  10,454 ","  72,773,705 ",75,165,275
